cloud_mask_id,cloud_pct,usage,bin
chip_336_337_2_cmask,1.0,train,0.9-1.0
chip_336_337_3_cmask,1.0,train,0.9-1.0
chip_336_337_4_cmask,0.999900350765306,train,0.9-1.0
chip_336_337_5_cmask,1.0,train,0.9-1.0
chip_340_331_0_cmask,0.0147480867346938,train,0.01-0.1
chip_340_331_1_cmask,0.2277184311224489,train,0.2-0.3
chip_340_331_2_cmask,0.0101243622448979,train,0.01-0.1
chip_340_331_4_cmask,0.1942163584183673,train,0.1-0.2
chip_340_331_5_cmask,0.6590601084183674,train,0.6-0.7
chip_335_335_0_cmask,0.0679807079081632,train,0.01-0.1
chip_335_335_1_cmask,0.4561543367346938,train,0.4-0.5
chip_335_335_2_cmask,0.0145089285714285,train,0.01-0.1
chip_335_335_4_cmask,0.2730986926020408,train,0.2-0.3
chip_335_335_5_cmask,0.4189054528061224,train,0.4-0.5
chip_335_336_0_cmask,0.0175980548469387,train,0.01-0.1
chip_335_336_1_cmask,0.2698301977040816,train,0.2-0.3
chip_335_336_2_cmask,0.0600884885204081,train,0.01-0.1
chip_335_336_3_cmask,0.0966198979591836,train,0.01-0.1
chip_335_336_4_cmask,0.426399075255102,train,0.4-0.5
chip_337_338_0_cmask,1.0,train,0.9-1.0
chip_337_338_1_cmask,1.0,train,0.9-1.0
chip_337_338_2_cmask,1.0,train,0.9-1.0
chip_337_338_3_cmask,1.0,train,0.9-1.0
chip_337_338_4_cmask,1.0,train,0.9-1.0
chip_337_338_5_cmask,1.0,train,0.9-1.0
chip_340_326_0_cmask,1.0,train,0.9-1.0
chip_340_326_1_cmask,0.4062101403061224,train,0.4-0.5
chip_340_326_2_cmask,0.9975486288265306,train,0.9-1.0
chip_340_326_3_cmask,0.5125956632653061,train,0.5-0.6
chip_340_326_4_cmask,0.272640306122449,train,0.2-0.3
chip_340_326_5_cmask,0.3236009247448979,train,0.3-0.4
chip_345_331_0_cmask,0.906349649234694,train,0.9-1.0
chip_345_331_1_cmask,0.3419961734693877,train,0.3-0.4
chip_345_331_2_cmask,1.0,train,0.9-1.0
chip_345_331_4_cmask,0.2902981505102041,train,0.2-0.3
chip_345_331_5_cmask,0.5364317602040817,train,0.5-0.6
chip_344_334_0_cmask,0.5503029336734694,train,0.5-0.6
chip_344_334_1_cmask,0.5615632971938775,train,0.5-0.6
chip_344_334_2_cmask,0.9549585459183674,train,0.9-1.0
chip_344_334_3_cmask,0.3282047193877551,train,0.3-0.4
chip_344_334_4_cmask,0.4955755739795918,train,0.4-0.5
chip_344_334_5_cmask,0.7340361926020408,train,0.7-0.8
chip_340_330_1_cmask,0.3143734056122449,train,0.3-0.4
chip_340_330_2_cmask,0.0154257015306122,train,0.01-0.1
chip_340_330_3_cmask,0.0428691007653061,train,0.01-0.1
chip_340_330_4_cmask,0.1462053571428571,train,0.1-0.2
chip_340_330_5_cmask,0.4958346619897959,train,0.4-0.5
chip_335_330_0_cmask,0.5793606505102041,train,0.5-0.6
chip_335_330_1_cmask,0.3272879464285714,train,0.3-0.4
chip_335_330_3_cmask,0.3984773596938775,train,0.3-0.4
chip_335_330_4_cmask,0.2837412308673469,train,0.2-0.3
chip_335_330_5_cmask,0.5909797512755102,train,0.5-0.6
chip_331_332_0_cmask,0.9933035714285714,train,0.9-1.0
chip_331_332_1_cmask,0.3239995216836734,train,0.3-0.4
chip_331_332_2_cmask,0.0795001594387755,train,0.01-0.1
chip_331_332_4_cmask,0.4656808035714285,train,0.4-0.5
chip_331_332_5_cmask,0.3842275191326531,train,0.3-0.4
chip_341_335_0_cmask,0.9999800701530612,train,0.9-1.0
chip_341_335_1_cmask,0.5226602359693877,train,0.5-0.6
chip_341_335_2_cmask,0.5880899234693877,train,0.5-0.6
chip_341_335_3_cmask,0.5284996811224489,train,0.5-0.6
chip_341_335_4_cmask,0.5297552614795918,train,0.5-0.6
chip_341_335_5_cmask,0.8656529017857143,train,0.8-0.9
chip_332_335_0_cmask,0.0182358099489795,train,0.01-0.1
chip_332_335_1_cmask,0.4905333227040816,train,0.4-0.5
chip_332_335_2_cmask,0.0589524872448979,train,0.01-0.1
chip_332_335_4_cmask,0.3455038265306122,train,0.3-0.4
chip_332_335_5_cmask,0.279117506377551,train,0.2-0.3
chip_337_335_0_cmask,0.4903140943877551,train,0.4-0.5
chip_337_335_1_cmask,0.5415935905612245,train,0.5-0.6
chip_337_335_3_cmask,0.0633569834183673,train,0.01-0.1
chip_337_335_4_cmask,0.2318040497448979,train,0.2-0.3
chip_337_335_5_cmask,0.3793048469387755,train,0.3-0.4
chip_333_336_0_cmask,0.0155054209183673,train,0.01-0.1
chip_333_336_2_cmask,0.0566206951530612,train,0.01-0.1
chip_333_336_3_cmask,0.0489078443877551,train,0.01-0.1
chip_333_336_4_cmask,0.350765306122449,train,0.3-0.4
chip_333_336_5_cmask,0.2589485012755102,train,0.2-0.3
chip_335_337_0_cmask,0.8170639349489796,train,0.8-0.9
chip_335_337_1_cmask,0.8698780293367347,train,0.8-0.9
chip_335_337_2_cmask,0.9273955676020408,train,0.9-1.0
chip_335_337_3_cmask,0.9417251275510204,train,0.9-1.0
chip_335_337_4_cmask,0.9210578762755102,train,0.9-1.0
chip_335_337_5_cmask,0.9560148278061223,train,0.9-1.0
chip_345_332_0_cmask,0.9721580038265306,train,0.9-1.0
chip_345_332_1_cmask,0.463687818877551,train,0.4-0.5
chip_345_332_2_cmask,1.0,train,0.9-1.0
chip_345_332_4_cmask,0.1742267219387755,train,0.1-0.2
chip_345_332_5_cmask,0.5653698979591837,train,0.5-0.6
chip_341_331_0_cmask,0.0495655293367346,train,0.01-0.1
chip_341_331_1_cmask,0.2806321747448979,train,0.2-0.3
chip_341_331_4_cmask,0.1439333545918367,train,0.1-0.2
chip_341_331_5_cmask,0.4499561543367347,train,0.4-0.5
chip_343_331_1_cmask,0.1696627869897959,train,0.1-0.2
chip_343_331_2_cmask,0.0169802295918367,train,0.01-0.1
chip_343_331_4_cmask,0.0693558673469387,train,0.01-0.1
chip_343_331_5_cmask,0.5557238520408163,train,0.5-0.6
chip_336_334_0_cmask,0.9916095344387756,train,0.9-1.0
chip_336_334_3_cmask,0.2010722257653061,train,0.2-0.3
chip_336_334_4_cmask,0.2586694834183674,train,0.2-0.3
chip_336_334_5_cmask,0.4537627551020408,train,0.4-0.5
chip_335_334_1_cmask,0.6022999043367347,train,0.6-0.7
chip_335_334_3_cmask,0.2238719706632653,train,0.2-0.3
chip_335_334_4_cmask,0.3357382015306122,train,0.3-0.4
chip_335_334_5_cmask,0.3612882653061224,train,0.3-0.4
chip_339_336_0_cmask,1.0,train,0.9-1.0
chip_339_336_1_cmask,0.9168128188775512,train,0.9-1.0
chip_339_336_2_cmask,0.9550980548469388,train,0.9-1.0
chip_339_336_3_cmask,0.9772002551020408,train,0.9-1.0
chip_339_336_4_cmask,0.9324178890306124,train,0.9-1.0
chip_339_336_5_cmask,0.9998007015306124,train,0.9-1.0
chip_331_335_1_cmask,0.4275151466836734,train,0.4-0.5
chip_331_335_2_cmask,0.0138313137755102,train,0.01-0.1
chip_331_335_3_cmask,0.0404177295918367,train,0.01-0.1
chip_331_335_4_cmask,0.3376913265306122,train,0.3-0.4
chip_331_335_5_cmask,0.2887236926020408,train,0.2-0.3
chip_340_333_0_cmask,0.4489995216836734,train,0.4-0.5
chip_340_333_1_cmask,0.216796875,train,0.2-0.3
chip_340_333_4_cmask,0.2973732461734694,train,0.2-0.3
chip_340_333_5_cmask,0.6921037946428571,train,0.6-0.7
chip_333_335_1_cmask,0.3850446428571428,train,0.3-0.4
chip_333_335_2_cmask,0.0268255739795918,train,0.01-0.1
chip_333_335_4_cmask,0.4067881058673469,train,0.4-0.5
chip_333_335_5_cmask,0.3975406568877551,train,0.3-0.4
chip_379_348_0_cmask,0.7329400510204082,train,0.7-0.8
chip_379_348_2_cmask,0.8345424107142857,train,0.8-0.9
chip_379_348_3_cmask,0.4676538584183674,train,0.4-0.5
chip_379_348_4_cmask,0.9147401147959184,train,0.9-1.0
chip_379_348_5_cmask,0.2934869260204081,train,0.2-0.3
chip_377_349_1_cmask,0.4755261479591837,train,0.4-0.5
chip_377_349_2_cmask,0.7145647321428571,train,0.7-0.8
chip_377_349_4_cmask,0.8233219068877551,train,0.8-0.9
chip_377_349_5_cmask,0.5917370854591837,train,0.5-0.6
chip_376_346_1_cmask,0.0694355867346938,train,0.01-0.1
chip_376_346_2_cmask,0.4910714285714285,train,0.4-0.5
chip_376_346_3_cmask,0.1875797193877551,train,0.1-0.2
chip_376_346_4_cmask,0.7162388392857143,train,0.7-0.8
chip_376_346_5_cmask,0.2835020727040816,train,0.2-0.3
chip_378_349_0_cmask,0.8105269451530612,train,0.8-0.9
chip_378_349_1_cmask,0.594108737244898,train,0.5-0.6
chip_378_349_2_cmask,0.7313257334183674,train,0.7-0.8
chip_378_349_3_cmask,0.5737005739795918,train,0.5-0.6
chip_378_349_4_cmask,0.8446667729591837,train,0.8-0.9
chip_378_349_5_cmask,0.5159638073979592,train,0.5-0.6
chip_378_340_2_cmask,0.2845982142857143,train,0.2-0.3
chip_378_340_3_cmask,0.0885483099489796,train,0.01-0.1
chip_378_340_4_cmask,0.3198939732142857,train,0.3-0.4
chip_378_340_5_cmask,0.9096580038265306,train,0.9-1.0
chip_378_338_1_cmask,0.953742825255102,train,0.9-1.0
chip_378_338_2_cmask,0.4466876594387755,train,0.4-0.5
chip_378_338_3_cmask,0.9310825892857144,train,0.9-1.0
chip_378_338_4_cmask,0.3865792410714285,train,0.3-0.4
chip_378_338_5_cmask,0.5666454081632653,train,0.5-0.6
chip_350_345_0_cmask,0.8811583227040817,train,0.8-0.9
chip_350_345_1_cmask,0.2848373724489796,train,0.2-0.3
chip_350_345_2_cmask,0.5990911989795918,train,0.5-0.6
chip_350_345_4_cmask,0.5496651785714286,train,0.5-0.6
chip_350_345_5_cmask,0.4723971619897959,train,0.4-0.5
chip_347_343_0_cmask,1.0,train,0.9-1.0
chip_347_343_1_cmask,0.2890625,train,0.2-0.3
chip_347_343_2_cmask,1.0,train,0.9-1.0
chip_347_343_4_cmask,1.0,train,0.9-1.0
chip_347_343_5_cmask,0.9969507334183674,train,0.9-1.0
chip_343_339_0_cmask,0.9978276466836736,train,0.9-1.0
chip_343_339_1_cmask,0.1181839923469387,train,0.1-0.2
chip_343_339_2_cmask,0.5030094068877551,train,0.5-0.6
chip_343_339_3_cmask,0.9779177295918368,train,0.9-1.0
chip_343_339_4_cmask,0.0149872448979591,train,0.01-0.1
chip_343_339_5_cmask,0.550422512755102,train,0.5-0.6
chip_343_341_0_cmask,0.9920479910714286,train,0.9-1.0
chip_343_341_1_cmask,0.2848772321428571,train,0.2-0.3
chip_343_341_4_cmask,0.0804966517857142,train,0.01-0.1
chip_343_341_5_cmask,0.2836216517857143,train,0.2-0.3
chip_343_340_0_cmask,0.984634088010204,train,0.9-1.0
chip_343_340_1_cmask,0.1557517538265306,train,0.1-0.2
chip_343_340_2_cmask,0.2247090242346938,train,0.2-0.3
chip_343_340_3_cmask,0.9975286989795918,train,0.9-1.0
chip_343_340_4_cmask,0.0550860969387755,train,0.01-0.1
chip_343_340_5_cmask,0.2347735969387755,train,0.2-0.3
chip_332_339_0_cmask,0.9968311543367347,train,0.9-1.0
chip_346_342_0_cmask,0.8627232142857143,train,0.8-0.9
chip_346_342_1_cmask,0.0152861926020408,train,0.01-0.1
chip_346_342_2_cmask,0.7852957589285714,train,0.7-0.8
chip_346_342_3_cmask,1.0,train,0.9-1.0
chip_346_342_4_cmask,0.1391501913265306,train,0.1-0.2
chip_290_279_0_cmask,1.0,train,0.9-1.0
chip_290_279_1_cmask,0.6472616390306123,train,0.6-0.7
chip_290_279_2_cmask,0.5886280293367347,train,0.5-0.6
chip_290_279_3_cmask,0.3573022959183674,train,0.3-0.4
chip_290_279_4_cmask,0.7262436224489796,train,0.7-0.8
chip_290_279_5_cmask,0.6489158163265306,train,0.6-0.7
chip_288_279_0_cmask,0.142578125,train,0.1-0.2
chip_288_279_2_cmask,0.1255181760204081,train,0.1-0.2
chip_288_279_3_cmask,0.1465840242346938,train,0.1-0.2
chip_288_279_4_cmask,0.6529017857142857,train,0.6-0.7
chip_284_276_0_cmask,0.7876474808673469,train,0.7-0.8
chip_284_276_1_cmask,0.7391780931122449,train,0.7-0.8
chip_284_276_2_cmask,0.3010801977040816,train,0.3-0.4
chip_284_276_5_cmask,1.0,train,0.9-1.0
chip_281_270_0_cmask,0.9674346301020408,train,0.9-1.0
chip_281_270_2_cmask,1.0,train,0.9-1.0
chip_281_270_3_cmask,0.9034797512755102,train,0.9-1.0
chip_281_270_4_cmask,0.7543048469387755,train,0.7-0.8
chip_281_270_5_cmask,0.2409717793367347,train,0.2-0.3
chip_281_272_0_cmask,0.1643614477040816,train,0.1-0.2
chip_281_272_1_cmask,0.5980349170918368,train,0.5-0.6
chip_281_272_2_cmask,0.8667889030612245,train,0.8-0.9
chip_281_272_3_cmask,0.3343032525510204,train,0.3-0.4
chip_281_272_4_cmask,0.8071588010204082,train,0.8-0.9
chip_281_272_5_cmask,0.4035993303571428,train,0.4-0.5
chip_283_276_0_cmask,0.6514469068877551,train,0.6-0.7
chip_283_276_1_cmask,0.9892179528061223,train,0.9-1.0
chip_283_276_2_cmask,0.4947983099489796,train,0.4-0.5
chip_283_276_5_cmask,0.8751992984693877,train,0.8-0.9
chip_284_277_0_cmask,1.0,train,0.9-1.0
chip_284_277_1_cmask,0.6083386479591837,train,0.6-0.7
chip_284_277_2_cmask,0.6613121811224489,train,0.6-0.7
chip_284_277_5_cmask,0.5707708864795918,train,0.5-0.6
chip_271_274_0_cmask,0.2623764349489796,train,0.2-0.3
chip_271_274_2_cmask,0.7905771683673469,train,0.7-0.8
chip_271_274_3_cmask,0.3642179528061224,train,0.3-0.4
chip_271_274_4_cmask,0.9491788903061223,train,0.9-1.0
chip_271_274_5_cmask,0.989516900510204,train,0.9-1.0
chip_282_277_0_cmask,0.5174984056122449,train,0.5-0.6
chip_282_277_1_cmask,0.2698700573979591,train,0.2-0.3
chip_282_277_4_cmask,0.0262476084183673,train,0.01-0.1
chip_282_277_5_cmask,0.7037029655612245,train,0.7-0.8
chip_284_274_0_cmask,0.5060786033163265,train,0.5-0.6
chip_284_274_1_cmask,0.8884925063775511,train,0.8-0.9
chip_284_274_2_cmask,0.0334024234693877,train,0.01-0.1
chip_284_274_5_cmask,0.9997010522959184,train,0.9-1.0
chip_257_276_0_cmask,0.6636838329081632,train,0.6-0.7
chip_257_276_1_cmask,0.9894172512755102,train,0.9-1.0
chip_257_276_2_cmask,0.3894292091836734,train,0.3-0.4
chip_257_276_5_cmask,0.987663424744898,train,0.9-1.0
chip_255_273_1_cmask,1.0,train,0.9-1.0
chip_255_273_2_cmask,0.9245854591836736,train,0.9-1.0
chip_255_273_3_cmask,0.9998206313775512,train,0.9-1.0
chip_255_273_5_cmask,0.7927495216836735,train,0.7-0.8
chip_267_274_0_cmask,1.0,train,0.9-1.0
chip_267_274_1_cmask,0.0925741390306122,train,0.01-0.1
chip_267_274_2_cmask,0.4742904974489796,train,0.4-0.5
chip_267_274_3_cmask,1.0,train,0.9-1.0
chip_267_274_4_cmask,0.5583745216836735,train,0.5-0.6
chip_267_274_5_cmask,0.0239556760204081,train,0.01-0.1
chip_255_277_1_cmask,0.4043367346938775,train,0.4-0.5
chip_255_277_2_cmask,0.9490593112244898,train,0.9-1.0
chip_255_277_5_cmask,0.9966717155612244,train,0.9-1.0
chip_256_276_0_cmask,0.0542091836734693,train,0.01-0.1
chip_256_276_1_cmask,1.0,train,0.9-1.0
chip_256_276_2_cmask,0.9716796875,train,0.9-1.0
chip_256_276_5_cmask,0.9874441964285714,train,0.9-1.0
chip_256_277_0_cmask,0.026985012755102,train,0.01-0.1
chip_256_277_2_cmask,0.7639708227040817,train,0.7-0.8
chip_256_277_5_cmask,0.9874641262755102,train,0.9-1.0
chip_255_276_1_cmask,0.9957150829081632,train,0.9-1.0
chip_255_276_2_cmask,0.9056521045918368,train,0.9-1.0
chip_255_276_5_cmask,0.9962531887755102,train,0.9-1.0
chip_255_272_1_cmask,0.9318000637755102,train,0.9-1.0
chip_255_272_2_cmask,0.5988121811224489,train,0.5-0.6
chip_255_272_3_cmask,0.9004504145408163,train,0.9-1.0
chip_255_272_5_cmask,0.5310905612244898,train,0.5-0.6
chip_266_276_0_cmask,0.6291454081632653,train,0.6-0.7
chip_266_276_1_cmask,0.0685387436224489,train,0.01-0.1
chip_266_276_2_cmask,0.8901466836734694,train,0.8-0.9
chip_266_276_3_cmask,0.9983657525510204,train,0.9-1.0
chip_266_276_4_cmask,1.0,train,0.9-1.0
chip_255_274_1_cmask,1.0,train,0.9-1.0
chip_255_274_2_cmask,0.9816645408163264,train,0.9-1.0
chip_255_274_3_cmask,0.6633450255102041,train,0.6-0.7
chip_255_274_5_cmask,0.8960259885204082,train,0.8-0.9
chip_256_280_0_cmask,0.2464126275510204,train,0.2-0.3
chip_256_280_1_cmask,0.0936304209183673,train,0.01-0.1
chip_256_280_2_cmask,0.0340202487244898,train,0.01-0.1
chip_256_280_5_cmask,0.9424027423469388,train,0.9-1.0
chip_266_275_0_cmask,0.9075255102040816,train,0.9-1.0
chip_266_275_1_cmask,0.0161830357142857,train,0.01-0.1
chip_266_275_2_cmask,0.5085698341836735,train,0.5-0.6
chip_266_275_3_cmask,0.962631536989796,train,0.9-1.0
chip_266_275_4_cmask,0.9238879145408164,train,0.9-1.0
chip_266_275_5_cmask,0.037109375,train,0.01-0.1
chip_257_277_0_cmask,0.4155173788265306,train,0.4-0.5
chip_257_277_3_cmask,0.0112005739795918,train,0.01-0.1
chip_257_277_5_cmask,0.9991828762755102,train,0.9-1.0
chip_265_277_0_cmask,0.9092195471938777,train,0.9-1.0
chip_265_277_2_cmask,0.8088129783163265,train,0.8-0.9
chip_265_277_3_cmask,0.8867386798469388,train,0.8-0.9
chip_265_277_4_cmask,1.0,train,0.9-1.0
chip_265_277_5_cmask,0.2932477678571428,train,0.2-0.3
chip_257_271_2_cmask,0.2637515943877551,train,0.2-0.3
chip_257_271_3_cmask,0.8750996492346939,train,0.8-0.9
chip_257_271_5_cmask,0.2369658801020408,train,0.2-0.3
chip_255_275_1_cmask,1.0,train,0.9-1.0
chip_255_275_2_cmask,0.9728156887755102,train,0.9-1.0
chip_255_275_3_cmask,0.0320272640306122,train,0.01-0.1
chip_255_275_5_cmask,0.9891780931122448,train,0.9-1.0
chip_256_278_0_cmask,0.1946548150510204,train,0.1-0.2
chip_256_278_2_cmask,0.5100446428571429,train,0.5-0.6
chip_256_278_5_cmask,0.998923788265306,train,0.9-1.0
chip_257_273_0_cmask,0.1093550701530612,train,0.1-0.2
chip_257_273_1_cmask,0.6545161033163265,train,0.6-0.7
chip_257_273_2_cmask,0.0313895089285714,train,0.01-0.1
chip_257_273_3_cmask,0.3858219068877551,train,0.3-0.4
chip_257_273_5_cmask,0.7873485331632653,train,0.7-0.8
chip_257_275_0_cmask,0.2071707589285714,train,0.2-0.3
chip_257_275_1_cmask,1.0,train,0.9-1.0
chip_257_275_2_cmask,0.6612125318877551,train,0.6-0.7
chip_257_275_5_cmask,0.966697225765306,train,0.9-1.0
chip_257_272_0_cmask,0.3740632971938775,train,0.3-0.4
chip_257_272_1_cmask,0.1019610969387755,train,0.1-0.2
chip_257_272_2_cmask,0.0703922193877551,train,0.01-0.1
chip_257_272_3_cmask,0.8437898596938775,train,0.8-0.9
chip_257_272_5_cmask,0.4620535714285714,train,0.4-0.5
chip_269_273_0_cmask,0.9346500318877552,train,0.9-1.0
chip_269_273_1_cmask,0.0724649234693877,train,0.01-0.1
chip_269_273_2_cmask,0.9552973533163264,train,0.9-1.0
chip_269_273_3_cmask,1.0,train,0.9-1.0
chip_269_273_4_cmask,0.9831792091836736,train,0.9-1.0
chip_269_273_5_cmask,0.1657166772959183,train,0.1-0.2
chip_265_279_0_cmask,0.9834781568877552,train,0.9-1.0
chip_265_279_1_cmask,0.9978874362244898,train,0.9-1.0
chip_265_279_2_cmask,0.9085419323979592,train,0.9-1.0
chip_265_279_3_cmask,0.9940808354591836,train,0.9-1.0
chip_265_279_5_cmask,0.2990274234693877,train,0.2-0.3
chip_265_281_0_cmask,1.0,train,0.9-1.0
chip_265_281_1_cmask,0.1142777423469387,train,0.1-0.2
chip_265_281_2_cmask,0.4856106505102041,train,0.4-0.5
chip_265_281_3_cmask,0.0463169642857142,train,0.01-0.1
chip_265_281_4_cmask,1.0,train,0.9-1.0
chip_265_281_5_cmask,0.4661790497448979,train,0.4-0.5
chip_248_276_0_cmask,1.0,train,0.9-1.0
chip_248_276_1_cmask,1.0,train,0.9-1.0
chip_248_276_2_cmask,0.3160275829081632,train,0.3-0.4
chip_248_276_3_cmask,0.0654296875,train,0.01-0.1
chip_248_276_4_cmask,1.0,train,0.9-1.0
chip_248_276_5_cmask,0.3467394770408163,train,0.3-0.4
chip_240_276_0_cmask,0.2141462053571428,train,0.2-0.3
chip_240_276_1_cmask,1.0,train,0.9-1.0
chip_240_276_2_cmask,0.3991350446428571,train,0.3-0.4
chip_240_276_3_cmask,0.6791892538265306,train,0.6-0.7
chip_240_276_4_cmask,0.9089006696428572,train,0.9-1.0
chip_240_276_5_cmask,0.5602080676020408,train,0.5-0.6
chip_240_277_0_cmask,0.3871372767857143,train,0.3-0.4
chip_240_277_1_cmask,1.0,train,0.9-1.0
chip_240_277_2_cmask,0.6035355548469388,train,0.6-0.7
chip_240_277_3_cmask,0.3731664540816326,train,0.3-0.4
chip_240_277_4_cmask,0.9828802614795918,train,0.9-1.0
chip_252_279_0_cmask,1.0,train,0.9-1.0
chip_252_279_1_cmask,0.0489078443877551,train,0.01-0.1
chip_252_279_2_cmask,0.1015027104591836,train,0.1-0.2
chip_252_279_3_cmask,0.1119260204081632,train,0.1-0.2
chip_252_279_4_cmask,1.0,train,0.9-1.0
chip_252_279_5_cmask,0.9434191645408164,train,0.9-1.0
chip_251_279_0_cmask,1.0,train,0.9-1.0
chip_251_279_1_cmask,0.1331712372448979,train,0.1-0.2
chip_251_279_2_cmask,0.1621492346938775,train,0.1-0.2
chip_251_279_3_cmask,0.2619379783163265,train,0.2-0.3
chip_251_279_4_cmask,1.0,train,0.9-1.0
chip_241_280_0_cmask,0.984016262755102,train,0.9-1.0
chip_241_280_1_cmask,1.0,train,0.9-1.0
chip_241_280_2_cmask,0.195930325255102,train,0.1-0.2
chip_241_280_3_cmask,0.5845424107142857,train,0.5-0.6
chip_241_280_4_cmask,0.9998604910714286,train,0.9-1.0
chip_241_280_5_cmask,0.9516900510204082,train,0.9-1.0
chip_242_280_0_cmask,1.0,train,0.9-1.0
chip_242_280_2_cmask,0.0802973533163265,train,0.01-0.1
chip_242_280_3_cmask,0.1663544323979592,train,0.1-0.2
chip_242_280_4_cmask,0.9957150829081632,train,0.9-1.0
chip_252_272_1_cmask,0.6728117028061225,train,0.6-0.7
chip_252_272_2_cmask,0.6777742346938775,train,0.6-0.7
chip_252_272_3_cmask,0.0388034119897959,train,0.01-0.1
chip_252_272_4_cmask,0.6023198341836735,train,0.6-0.7
chip_252_272_5_cmask,0.7503985969387755,train,0.7-0.8
chip_252_273_0_cmask,0.973991549744898,train,0.9-1.0
chip_252_273_1_cmask,0.9206991390306124,train,0.9-1.0
chip_252_273_2_cmask,0.5188536352040817,train,0.5-0.6
chip_252_273_3_cmask,0.0102638711734693,train,0.01-0.1
chip_252_273_4_cmask,0.7772839604591837,train,0.7-0.8
chip_252_273_5_cmask,0.8583187181122449,train,0.8-0.9
chip_252_281_0_cmask,1.0,train,0.9-1.0
chip_252_281_2_cmask,0.1404854910714285,train,0.1-0.2
chip_252_281_3_cmask,0.5900231186224489,train,0.5-0.6
chip_252_281_4_cmask,1.0,train,0.9-1.0
chip_252_281_5_cmask,0.6930803571428571,train,0.6-0.7
chip_254_272_0_cmask,1.0,train,0.9-1.0
chip_254_272_1_cmask,0.9724768813775512,train,0.9-1.0
chip_254_272_2_cmask,0.9557756696428572,train,0.9-1.0
chip_254_272_3_cmask,0.039680325255102,train,0.01-0.1
chip_254_272_4_cmask,0.7565569196428571,train,0.7-0.8
chip_252_274_0_cmask,1.0,train,0.9-1.0
chip_252_274_1_cmask,0.7633529974489796,train,0.7-0.8
chip_252_274_2_cmask,0.5017139668367347,train,0.5-0.6
chip_252_274_3_cmask,0.0133928571428571,train,0.01-0.1
chip_252_274_4_cmask,0.9452327806122448,train,0.9-1.0
chip_252_274_5_cmask,0.9740314094387756,train,0.9-1.0
chip_253_274_0_cmask,0.9997209821428572,train,0.9-1.0
chip_253_274_1_cmask,1.0,train,0.9-1.0
chip_253_274_2_cmask,0.5951450892857143,train,0.5-0.6
chip_253_274_3_cmask,0.0364716198979591,train,0.01-0.1
chip_253_274_4_cmask,0.934311224489796,train,0.9-1.0
chip_253_274_5_cmask,0.6632254464285714,train,0.6-0.7
chip_240_273_1_cmask,1.0,train,0.9-1.0
chip_240_273_2_cmask,0.3099489795918367,train,0.3-0.4
chip_240_273_3_cmask,0.4973891900510204,train,0.4-0.5
chip_240_273_4_cmask,0.4219547193877551,train,0.4-0.5
chip_240_273_5_cmask,0.7342554209183674,train,0.7-0.8
chip_244_279_0_cmask,1.0,train,0.9-1.0
chip_244_279_1_cmask,1.0,train,0.9-1.0
chip_244_279_2_cmask,0.6494539221938775,train,0.6-0.7
chip_244_279_4_cmask,1.0,train,0.9-1.0
chip_244_279_5_cmask,0.7443797831632653,train,0.7-0.8
chip_252_275_0_cmask,0.9973094706632653,train,0.9-1.0
chip_252_275_1_cmask,0.2433434311224489,train,0.2-0.3
chip_252_275_3_cmask,0.0526745854591836,train,0.01-0.1
chip_252_275_4_cmask,0.998146524234694,train,0.9-1.0
chip_252_275_5_cmask,0.9900550063775512,train,0.9-1.0
chip_250_272_0_cmask,0.1713169642857142,train,0.1-0.2
chip_250_272_1_cmask,0.0979751275510204,train,0.01-0.1
chip_250_272_3_cmask,0.0860770089285714,train,0.01-0.1
chip_250_272_4_cmask,0.4489995216836734,train,0.4-0.5
chip_250_272_5_cmask,0.6633848852040817,train,0.6-0.7
chip_249_272_0_cmask,0.8564253826530612,train,0.8-0.9
chip_249_272_2_cmask,0.4783561862244898,train,0.4-0.5
chip_249_272_3_cmask,0.2244499362244898,train,0.2-0.3
chip_249_272_4_cmask,0.4452327806122449,train,0.4-0.5
chip_249_272_5_cmask,0.2905970982142857,train,0.2-0.3
chip_253_272_0_cmask,0.8470184948979592,train,0.8-0.9
chip_253_272_1_cmask,0.9982661033163264,train,0.9-1.0
chip_253_272_2_cmask,0.8540736607142857,train,0.8-0.9
chip_253_272_3_cmask,0.0655691964285714,train,0.01-0.1
chip_253_272_4_cmask,0.5688576211734694,train,0.5-0.6
chip_253_272_5_cmask,0.8546914859693877,train,0.8-0.9
chip_245_279_0_cmask,1.0,train,0.9-1.0
chip_245_279_1_cmask,1.0,train,0.9-1.0
chip_245_279_3_cmask,0.2368263711734693,train,0.2-0.3
chip_245_279_4_cmask,0.9993622448979592,train,0.9-1.0
chip_245_279_5_cmask,0.5766701211734694,train,0.5-0.6
chip_245_278_0_cmask,0.9992426658163264,train,0.9-1.0
chip_245_278_1_cmask,0.9536830357142856,train,0.9-1.0
chip_245_278_2_cmask,0.5101442920918368,train,0.5-0.6
chip_245_278_3_cmask,0.5695750956632653,train,0.5-0.6
chip_245_278_4_cmask,1.0,train,0.9-1.0
chip_245_278_5_cmask,0.8717514349489796,train,0.8-0.9
chip_252_277_0_cmask,1.0,train,0.9-1.0
chip_252_277_1_cmask,0.0326450892857142,train,0.01-0.1
chip_252_277_2_cmask,0.0688775510204081,train,0.01-0.1
